date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:28	27083/27083	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2007:45:56%20GMT	https://thocaca.com/wp-content/uploads/2020/01/cropped-logo.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2020/01/cropped-logo.png	(from https://thocaca.com/)
17:06:29	29633/29633	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202022%2002:50:26%20GMT	https://thocaca.com/wp-content/uploads/2022/08/so-do-tu-duy-chuyen-hoa-vat-chat-va-nang-luong.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/so-do-tu-duy-chuyen-hoa-vat-chat-va-nang-luong.jpg	(from https://thocaca.com/)
17:06:29	34428/34428	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202022%2001:55:21%20GMT	https://thocaca.com/wp-content/uploads/2022/08/Bien-di-to-hop-la-gi-Dac-diem-Vai-tro-600x381.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/Bien-di-to-hop-la-gi-Dac-diem-Vai-tro-600x381.jpg	(from https://thocaca.com/)
17:06:29	278417/278417	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2013:59:00%20GMT	https://thocaca.com/wp-content/uploads/2022/08/cong-pha-toan-2_FB.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/cong-pha-toan-2_FB.png	(from https://thocaca.com/)
17:06:29	101155/101155	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:00:53%20GMT	https://thocaca.com/blog/category/kinh-nghiem/	D:/thocaca/thocaca/thocaca.com/blog/category/kinh-nghiem/index.html	(from https://thocaca.com/)
17:06:30	49984/49984	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Aug%202022%2002:31:20%20GMT	https://thocaca.com/wp-content/uploads/2022/08/1441272647Este-678x381.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/1441272647Este-678x381.jpg	(from https://thocaca.com/)
17:06:30	399281/399281	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:25:06%20GMT	https://thocaca.com/wp-content/uploads/2022/08/212209510374-598x381.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/212209510374-598x381.png	(from https://thocaca.com/)
17:06:30	11657/11657	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jun%202022%2016:03:10%20GMT	https://thocaca.com/wp-content/uploads/2022/06/a4-3436-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/06/a4-3436-80x60.png	(from https://thocaca.com/)
17:06:30	3113/3113	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20May%202022%2016:05:55%20GMT	https://thocaca.com/wp-content/uploads/2022/05/cac-truong-xet-tuyen-hoc-ba-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/05/cac-truong-xet-tuyen-hoc-ba-80x60.jpg	(from https://thocaca.com/)
17:06:30	100900/100900	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:26%20GMT	https://thocaca.com/blog/category/review-truong-lop/	D:/thocaca/thocaca/thocaca.com/blog/category/review-truong-lop/index.html	(from https://thocaca.com/)
17:06:30	8419/8419	---M--	200	added ('OK')	image/png	date:Sat,%2028%20May%202022%2014:00:46%20GMT	https://thocaca.com/wp-content/uploads/2022/05/Cac-truong-xet-tuyen-hoc-ba-2021-o-Ha-Noi-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/05/Cac-truong-xet-tuyen-hoc-ba-2021-o-Ha-Noi-80x60.png	(from https://thocaca.com/)
17:06:30	1839/1839	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202022%2002:50:27%20GMT	https://thocaca.com/wp-content/uploads/2022/08/so-do-tu-duy-chuyen-hoa-vat-chat-va-nang-luong-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/so-do-tu-duy-chuyen-hoa-vat-chat-va-nang-luong-80x60.jpg	(from https://thocaca.com/)
17:06:31	2346/2346	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202022%2001:55:21%20GMT	https://thocaca.com/wp-content/uploads/2022/08/Bien-di-to-hop-la-gi-Dac-diem-Vai-tro-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/Bien-di-to-hop-la-gi-Dac-diem-Vai-tro-80x60.jpg	(from https://thocaca.com/)
17:06:31	2467/2467	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Aug%202022%2002:31:21%20GMT	https://thocaca.com/wp-content/uploads/2022/08/1441272647Este-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/1441272647Este-80x60.jpg	(from https://thocaca.com/)
17:06:31	100290/100290	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:05:04%20GMT	https://thocaca.com/blog/category/de-thi/	D:/thocaca/thocaca/thocaca.com/blog/category/de-thi/index.html	(from https://thocaca.com/)
17:06:31	99936/99936	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:27%20GMT	https://thocaca.com/blog/category/tai-lieu/	D:/thocaca/thocaca/thocaca.com/blog/category/tai-lieu/index.html	(from https://thocaca.com/)
17:06:31	11299/11299	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2013:59:01%20GMT	https://thocaca.com/wp-content/uploads/2022/08/cong-pha-toan-2_FB-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/cong-pha-toan-2_FB-80x60.png	(from https://thocaca.com/)
17:06:31	11889/11889	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:25:06%20GMT	https://thocaca.com/wp-content/uploads/2022/08/212209510374-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/212209510374-80x60.png	(from https://thocaca.com/)
17:06:31	10953/10953	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Aug%202022%2001:07:15%20GMT	https://thocaca.com/wp-content/uploads/2022/08/1-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/08/1-80x60.png	(from https://thocaca.com/)
17:06:32	9106/9106	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jun%202022%2002:05:37%20GMT	https://thocaca.com/wp-content/uploads/2022/06/258774074_1487097155004378_3676896518011399470_n-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/06/258774074_1487097155004378_3676896518011399470_n-80x60.png	(from https://thocaca.com/)
17:06:32	2785/2785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2011:51:18%20GMT	https://thocaca.com/wp-content/uploads/2022/01/brand2-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/01/brand2-80x60.jpg	(from https://thocaca.com/)
17:06:32	12459/12459	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Dec%202021%2012:41:16%20GMT	https://thocaca.com/wp-content/uploads/2021/12/Nen-kinh-te-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2021/12/Nen-kinh-te-80x60.png	(from https://thocaca.com/)
17:06:32	2160/2160	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Sep%202021%2015:32:39%20GMT	https://thocaca.com/wp-content/uploads/2021/09/unnamed-1-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2021/09/unnamed-1-80x60.jpg	(from https://thocaca.com/)
17:06:33	3265/3265	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Jun%202022%2010:36:20%20GMT	https://thocaca.com/wp-content/uploads/2022/06/2022-06-19-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/06/2022-06-19-80x60.png	(from https://thocaca.com/)
17:06:33	2797/2797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2009:28:48%20GMT	https://thocaca.com/wp-content/uploads/2022/04/de-thi-thu-tot-nghiep-thpt-mon-sinh-hoc-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/04/de-thi-thu-tot-nghiep-thpt-mon-sinh-hoc-80x60.jpg	(from https://thocaca.com/)
17:06:33	99441/99441	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:29%20GMT	https://thocaca.com/blog/category/mon-hoc/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/index.html	(from https://thocaca.com/)
17:06:33	2895/2895	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Mar%202022%2009:13:22%20GMT	https://thocaca.com/wp-content/uploads/2022/03/images3019751thithpt51596946319657802661039-16474216420962098862976-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/03/images3019751thithpt51596946319657802661039-16474216420962098862976-80x60.jpg	(from https://thocaca.com/)
17:06:33	2166/2166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Feb%202022%2008:40:02%20GMT	https://thocaca.com/wp-content/uploads/2022/02/nhung-cau-noi-hay-ve-nghi-luc-song-y-chi-vuon-len-cua-con-nguoi-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/02/nhung-cau-noi-hay-ve-nghi-luc-song-y-chi-vuon-len-cua-con-nguoi-80x60.jpg	(from https://thocaca.com/)
17:06:34	2398/2398	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Feb%202022%2009:54:35%20GMT	https://thocaca.com/wp-content/uploads/2022/02/lam-sao-de-co-nguoi-yeu-1-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/02/lam-sao-de-co-nguoi-yeu-1-80x60.jpg	(from https://thocaca.com/)
17:06:34	8890/8890	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Feb%202022%2009:19:19%20GMT	https://thocaca.com/wp-content/uploads/2022/02/kinh-nghiem-80x60.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/02/kinh-nghiem-80x60.png	(from https://thocaca.com/)
17:06:34	2627/2627	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Oct%202021%2015:55:46%20GMT	https://thocaca.com/wp-content/uploads/2021/10/56599879_2677631392264037_3860047246770831360_n-80x60.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2021/10/56599879_2677631392264037_3860047246770831360_n-80x60.jpg	(from https://thocaca.com/)
17:06:34	98894/98894	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:30%20GMT	https://thocaca.com/blog/category/mon-hoc/toan/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/toan/index.html	(from https://thocaca.com/)
17:06:34	10272/10272	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2000:39:17%20GMT	https://thocaca.com/wp-content/uploads/2021/09/23232-300x217.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2021/09/23232-300x217.jpg	(from https://thocaca.com/)
17:06:34	90571/90571	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Feb%202022%2001:24:26%20GMT	https://thocaca.com/wp-content/uploads/2022/02/KhoDe_1200x300.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/2022/02/KhoDe_1200x300.jpg	(from https://thocaca.com/)
17:06:35	168197/168197	---M--	200	added ('OK')	text/javascript	etag:16108133403218914271	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-4236244253293148	D:/thocaca/thocaca/pagead2.googlesyndication.com/pagead/js/f8946.txt	(from https://thocaca.com/)
17:06:35	3339/3339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:01:43%20GMT	https://thocaca.com/wp-content/uploads/wordpress-popular-posts/1997-featured-75x75.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/wordpress-popular-posts/1997-featured-75x75.jpg	(from https://thocaca.com/)
17:06:35	7885/7885	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Nov%202021%2003:30:20%20GMT	https://thocaca.com/wp-content/uploads/wordpress-popular-posts/3038-featured-75x75.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/wordpress-popular-posts/3038-featured-75x75.png	(from https://thocaca.com/)
17:06:35	10511/10511	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jun%202020%2001:55:38%20GMT	https://thocaca.com/wp-content/uploads/wordpress-popular-posts/306-featured-75x75.png	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/wordpress-popular-posts/306-featured-75x75.png	(from https://thocaca.com/)
17:06:36	100039/100039	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:31%20GMT	https://thocaca.com/blog/category/mon-hoc/vat-ly/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/vat-ly/index.html	(from https://thocaca.com/)
17:06:36	3061/3061	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2017:01:14%20GMT	https://thocaca.com/wp-content/uploads/wordpress-popular-posts/2989-featured-75x75.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/wordpress-popular-posts/2989-featured-75x75.jpg	(from https://thocaca.com/)
17:06:36	2244/2244	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Feb%202021%2003:30:33%20GMT	https://thocaca.com/wp-content/uploads/wordpress-popular-posts/1361-featured-75x75.jpg	D:/thocaca/thocaca/thocaca.com/wp-content/uploads/wordpress-popular-posts/1361-featured-75x75.jpg	(from https://thocaca.com/)
17:06:36	1426/1426	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2006:33:09%20GMT	https://thocaca.com/wp-includes/js/wp-embed.min.js?ver=5.5.10	D:/thocaca/thocaca/thocaca.com/wp-includes/js/wp-embed.min0225.js	(from https://thocaca.com/)
17:06:37	9138/9138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae63ef8ff03da61fffaa7f165729897a%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js?ver=5.5.10	D:/thocaca/thocaca/cdn.onesignal.com/sdks/OneSignalSDK0225.js	(from https://thocaca.com/)
17:06:38	99444/99444	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:32%20GMT	https://thocaca.com/blog/category/mon-hoc/hoa-hoc/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/hoa-hoc/index.html	(from https://thocaca.com/)
17:06:38	101887/101887	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:32%20GMT	https://thocaca.com/blog/category/mon-hoc/sinh-hoc/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/sinh-hoc/index.html	(from https://thocaca.com/)
17:06:39	100495/100495	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:33%20GMT	https://thocaca.com/blog/category/mon-hoc/ngu-van/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/ngu-van/index.html	(from https://thocaca.com/)
17:06:41	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://thocaca.com/)
17:06:41	99972/99972	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:35%20GMT	https://thocaca.com/blog/category/mon-hoc/lich-su/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/lich-su/index.html	(from https://thocaca.com/)
17:06:42	99326/99326	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:36%20GMT	https://thocaca.com/blog/category/mon-hoc/dia-ly/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/dia-ly/index.html	(from https://thocaca.com/)
17:06:42	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	D:/thocaca/thocaca/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
17:06:43	48875/48875	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:37%20GMT	https://thocaca.com/blog/category/mon-hoc/giao-duc-cong-dan/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/giao-duc-cong-dan/index.html	(from https://thocaca.com/)
17:06:44	4170/4170	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:42%20GMT	https://gmpg.org/xfn/.	D:/thocaca/thocaca/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
17:06:47	100385/100385	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:38%20GMT	https://thocaca.com/blog/category/mon-hoc/tieng-anh/	D:/thocaca/thocaca/thocaca.com/blog/category/mon-hoc/tieng-anh/index.html	(from https://thocaca.com/)
17:06:48	100411/100411	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:39%20GMT	https://thocaca.com/blog/category/sach-hay/	D:/thocaca/thocaca/thocaca.com/blog/category/sach-hay/index.html	(from https://thocaca.com/)
17:06:48	16269/16269	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202022%2010:06:46%20GMT	https://gmpg.org/xfn/intro	D:/thocaca/thocaca/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
